Roll (x), Pitch (Y), Yaw (Z), Time (s)
-1.28,-7.64,3.36,326.66
-1.45,-7.58,3.37,326.76
-1.46,-7.63,3.40,326.87
-1.27,-7.39,3.62,327.18
-1.14,-7.38,3.51,327.29
-1.45,-7.24,3.44,327.39
-1.41,-7.17,3.39,327.49
-1.12,-7.00,3.39,327.60
-1.39,-7.03,3.40,327.70
-1.57,-7.16,3.40,327.81
-1.35,-7.04,3.42,327.91
-1.68,-7.15,3.48,328.02
-1.02,-7.42,3.46,328.12
-0.98,-7.58,3.79,328.45
-1.04,-7.56,3.68,328.55
-1.23,-7.50,3.60,328.65
-1.49,-6.97,3.57,328.76
-1.44,-7.05,3.51,328.86
-1.47,-6.89,3.50,328.97
-1.51,-6.73,3.47,329.07
-1.32,-7.04,3.47,329.17
-1.43,-6.96,3.48,329.28
-1.48,-7.11,3.49,329.38
-1.10,-7.02,3.73,329.70
-1.13,-7.49,3.61,329.80
-1.27,-7.62,3.55,329.91
-1.15,-7.59,3.50,330.01
-1.23,-7.47,3.48,330.11
-1.20,-7.41,3.49,330.22
-1.25,-7.58,3.49,330.32
-0.95,-7.53,3.50,330.42
-1.17,-7.73,3.51,330.53
-1.22,-7.30,3.50,330.63
-1.32,-6.87,3.75,330.97
-1.57,-7.10,3.63,331.07
-1.51,-7.18,3.54,331.17
-1.16,-7.54,3.53,331.28
-1.11,-7.47,3.53,331.38
-1.10,-7.77,3.51,331.49
-1.21,-7.95,3.50,331.59
-1.39,-7.70,3.48,331.69
-1.30,-7.73,3.49,331.80
-1.39,-7.81,3.52,331.90
-0.70,-7.66,3.77,332.22
-1.08,-7.23,3.67,332.32
-1.21,-7.16,3.62,332.43
-1.30,-7.22,3.61,332.53
-1.24,-6.98,3.55,332.63
-1.31,-7.11,3.54,332.74
-1.46,-7.10,3.53,332.84
-1.35,-6.75,3.53,332.95
-1.50,-7.21,3.57,333.05
-1.26,-7.36,3.55,333.15
-1.23,-7.51,3.77,333.48
-1.16,-7.26,3.60,333.58
-1.18,-7.24,3.55,333.69
-1.22,-7.07,3.53,333.79
-1.32,-7.13,3.51,333.90
-1.28,-6.78,3.51,334.00
-1.18,-6.80,3.46,334.11
-1.32,-7.10,3.46,334.21
-1.11,-7.52,3.43,334.31
-1.52,-7.45,3.46,334.42
-0.81,-7.63,3.69,334.73
-0.81,-7.63,3.58,334.84
-1.09,-7.58,3.53,334.94
-1.28,-7.63,3.47,335.05
-1.31,-7.49,3.44,335.15
-1.18,-7.52,3.43,335.25
-0.91,-7.62,3.43,335.36
-1.16,-7.25,3.42,335.46
-1.36,-7.00,3.46,335.57
-1.47,-7.13,3.48,335.67
-1.27,-7.14,3.69,335.98
-1.32,-7.09,3.60,336.09
-1.56,-7.05,3.52,336.19
-1.42,-7.05,3.49,336.30
-1.40,-6.94,3.46,336.40
-1.28,-6.98,3.43,336.51
-1.06,-7.43,3.41,336.61
-1.29,-7.64,3.42,336.71
-1.33,-7.82,3.43,336.82
-1.30,-7.56,3.45,336.92
-1.15,-7.01,3.68,337.25
-1.38,-7.28,3.58,337.36
-1.24,-7.16,3.52,337.46
-1.29,-6.99,3.47,337.57
-1.36,-7.21,3.45,337.67
-1.42,-7.05,3.42,337.77
-1.61,-6.92,3.42,337.88
-1.57,-7.05,3.45,337.98
-1.51,-7.42,3.48,338.08
-1.59,-7.37,3.49,338.19
-1.21,-7.43,3.76,338.51
-1.26,-7.76,3.67,338.61
-1.20,-7.57,3.59,338.71
-1.24,-7.45,3.55,338.82
-1.12,-7.69,3.54,338.92
-0.97,-7.30,3.54,339.02
-1.45,-7.22,3.52,339.13
-1.65,-6.92,3.51,339.23
-1.44,-7.32,3.50,339.34
-1.25,-7.03,3.51,339.44
-1.06,-7.64,3.65,339.77
-1.22,-7.48,3.53,339.88
-1.24,-7.51,3.46,339.98
-1.27,-7.47,3.42,340.08
-1.48,-7.56,3.42,340.19
-1.31,-7.70,3.45,340.29
-1.32,-7.40,3.43,340.40
-1.21,-7.32,3.44,340.50
-1.37,-7.43,3.43,340.60
-1.38,-7.61,3.42,340.71
-1.12,-7.38,3.66,341.02
-1.26,-7.33,3.59,341.13
-1.01,-7.07,3.50,341.23
-1.28,-6.93,3.47,341.34
-1.36,-7.37,3.46,341.44
-1.30,-7.28,3.46,341.54
-1.12,-7.26,3.48,341.65
-1.23,-7.37,3.47,341.75
-1.42,-7.32,3.46,341.86
-1.38,-7.43,3.50,341.96
-1.13,-7.30,3.76,342.29
-1.27,-7.10,3.60,342.40
-1.39,-7.16,3.54,342.50
-1.23,-6.98,3.48,342.60
-1.38,-7.13,3.44,342.71
-1.20,-7.02,3.45,342.81
-1.40,-7.04,3.42,342.92
-1.47,-7.23,3.42,343.02
-1.45,-6.98,3.45,343.12
-1.55,-7.39,3.46,343.23
-1.32,-7.41,3.68,343.54
-1.28,-7.61,3.55,343.65
-1.11,-7.83,3.48,343.75
-1.35,-7.72,3.42,343.86
-1.16,-7.62,3.39,343.96
-1.31,-7.63,3.38,344.06
-1.13,-7.35,3.39,344.17
-1.19,-7.37,3.39,344.27
-1.20,-7.40,3.38,344.38
-1.38,-7.25,3.44,344.48
-1.35,-7.50,3.72,344.81
-1.28,-7.73,3.60,344.91
-1.36,-7.75,3.55,345.02
-1.35,-7.58,3.55,345.12
-1.32,-7.83,3.53,345.22
-1.21,-7.53,3.49,345.33
-1.23,-7.62,3.49,345.43
-1.28,-7.39,3.48,345.54
-1.36,-7.36,3.49,345.64
-1.15,-7.28,3.47,345.74
-1.30,-7.22,3.80,346.06
-1.26,-7.16,3.67,346.16
-1.59,-7.00,3.58,346.27
-1.42,-7.19,3.54,346.37
-1.23,-7.38,3.50,346.48
-1.48,-7.48,3.52,346.58
-1.29,-7.52,3.53,346.68
-1.31,-7.52,3.53,346.79
-1.21,-7.53,3.54,346.89
-1.21,-7.62,3.53,346.99
-1.36,-6.90,3.82,347.36
-1.10,-6.97,3.70,347.46
-1.10,-7.00,3.59,347.57
-1.44,-7.01,3.54,347.67
-1.30,-7.28,3.51,347.78
-1.21,-7.41,3.48,347.88
-1.39,-7.41,3.48,347.98
-1.54,-7.81,3.47,348.09
-1.52,-7.43,3.47,348.19
-1.38,-7.55,3.46,348.30
-1.01,-7.65,3.74,348.61
-1.21,-7.82,3.66,348.72
-1.38,-7.58,3.58,348.82
-1.19,-7.51,3.52,348.92
-1.33,-7.24,3.46,349.03
-1.28,-7.27,3.44,349.13
-1.37,-7.42,3.44,349.24
-1.56,-7.31,3.41,349.34
-1.34,-7.27,3.43,349.44
-1.36,-7.08,3.43,349.55
-1.37,-7.62,3.75,349.88
-1.22,-7.60,3.65,349.98
-1.18,-7.64,3.57,350.08
-1.27,-7.74,3.51,350.19
-1.20,-7.56,3.50,350.29
-1.15,-7.41,3.47,350.39
-1.24,-7.46,3.47,350.50
-1.42,-7.38,3.47,350.60
-1.22,-7.13,3.49,350.71
-1.28,-7.41,3.50,350.81
-0.98,-7.28,3.72,351.13
-1.07,-7.23,3.58,351.23
-1.55,-7.27,3.49,351.34
-1.55,-7.09,3.46,351.44
-1.53,-7.13,3.45,351.54
-1.51,-7.09,3.44,351.65
-1.50,-7.14,3.40,351.75
-1.45,-7.18,3.39,351.86
-1.30,-7.29,3.43,351.96
-1.21,-7.29,3.45,352.06
-1.09,-7.26,3.69,352.40
-0.94,-7.44,3.58,352.50
-1.10,-7.48,3.50,352.60
-1.37,-7.42,3.48,352.71
-1.25,-7.36,3.44,352.81
-1.27,-7.21,3.42,352.92
-1.33,-7.09,3.40,353.02
-1.44,-7.12,3.39,353.12
-1.42,-7.08,3.42,353.23
-1.41,-7.14,3.44,353.33
-1.02,-7.25,3.68,353.65
-1.37,-7.45,3.54,353.75
-1.28,-7.35,3.48,353.86
-1.32,-7.55,3.43,353.96
-1.10,-7.72,3.42,354.06
-1.36,-7.79,3.43,354.17
-1.22,-7.63,3.44,354.27
-1.34,-7.50,3.45,354.38
-1.26,-7.62,3.46,354.48
-1.37,-7.67,3.49,354.58
-1.29,-7.05,3.71,354.90
-1.28,-7.11,3.62,355.00
-1.14,-7.26,3.57,355.11
-1.40,-6.90,3.51,355.21
-1.43,-6.95,3.45,355.32
-1.45,-7.00,3.44,355.42
-1.54,-7.33,3.43,355.52
-1.39,-7.07,3.43,355.63
-1.38,-7.01,3.47,355.73
-1.27,-7.14,3.50,355.83
-0.86,-7.33,3.72,356.16
-1.38,-7.51,3.62,356.27
-1.18,-7.61,3.54,356.37
-1.47,-7.37,3.48,356.48
-1.26,-7.03,3.46,356.58
-1.33,-7.28,3.44,356.68
-1.32,-7.14,3.44,356.79
-1.43,-6.96,3.43,356.89
-1.49,-7.33,3.45,356.99
-1.45,-7.05,3.47,357.10
-1.41,-7.01,3.74,357.42
-1.16,-6.96,3.63,357.52
-1.06,-7.13,3.56,357.63
-1.40,-7.17,3.50,357.73
-1.30,-7.40,3.48,357.84
-1.18,-7.54,3.45,357.94
-1.25,-7.61,3.44,358.04
-1.23,-7.80,3.42,358.15
-1.32,-7.78,3.43,358.25
-1.46,-7.71,3.46,358.36
-1.41,-7.21,3.69,358.68
-1.32,-7.07,3.52,358.79
-1.23,-7.07,3.46,358.89
-1.39,-6.81,3.46,358.99
-1.43,-6.82,3.46,359.10
-1.26,-7.32,3.46,359.20
-1.32,-7.59,3.48,359.31
-1.26,-7.51,3.50,359.41
-1.35,-7.55,3.48,359.51
-1.22,-7.62,3.49,359.62
-0.96,-7.76,3.70,359.93
-0.99,-7.57,3.62,360.04
-1.07,-7.79,3.55,360.14
-0.97,-7.62,3.50,360.25
-1.15,-7.22,3.47,360.35
-1.08,-7.12,3.43,360.45
-1.34,-7.14,3.43,360.56
-1.20,-6.93,3.45,360.66
-1.16,-6.84,3.46,360.77
-1.38,-6.88,3.47,360.87
-0.97,-7.42,3.71,361.20
-0.99,-7.66,3.59,361.30
-1.07,-7.68,3.54,361.41
-0.99,-7.56,3.51,361.51
-1.32,-7.37,3.49,361.61
-1.39,-7.16,3.46,361.72
-1.35,-7.25,3.48,361.82
-1.21,-7.16,3.48,361.93
-1.51,-7.13,3.46,362.03
-1.21,-7.05,3.49,362.13
-1.08,-7.31,3.74,362.45
-1.28,-7.14,3.62,362.56
-1.41,-7.19,3.55,362.66
-1.30,-7.02,3.51,362.77
-1.40,-7.35,3.49,362.87
-1.62,-7.29,3.48,362.97
-1.43,-7.33,3.48,363.08
-1.50,-7.25,3.52,363.18
-1.24,-7.26,3.55,363.29
-1.29,-7.18,3.55,363.39
-1.29,-7.06,3.71,363.72
-1.10,-7.06,3.57,363.82
-1.19,-7.15,3.49,363.93
-1.49,-7.15,3.48,364.03
-1.32,-7.05,3.45,364.13
-1.26,-7.23,3.44,364.24
-1.39,-7.06,3.44,364.34
-1.25,-7.23,3.42,364.45
-1.17,-7.28,3.41,364.55
-1.28,-7.33,3.42,364.65
-1.21,-7.46,3.62,364.97
-1.03,-7.34,3.55,365.07
-1.10,-7.40,3.46,365.18
-1.08,-7.70,3.41,365.28
-1.09,-7.51,3.41,365.39
-1.13,-7.45,3.40,365.49
-1.17,-7.57,3.39,365.59
-1.18,-7.58,3.38,365.70
-1.29,-7.28,3.42,365.80
-1.28,-7.55,3.45,365.90
-0.91,-7.62,3.71,366.23
-0.89,-7.58,3.60,366.34
-0.95,-7.35,3.52,366.44
-1.24,-7.67,3.50,366.55
-1.36,-7.70,3.45,366.65
-1.08,-7.37,3.41,366.75
-1.32,-7.44,3.44,366.86
-1.11,-7.25,3.43,366.96
-1.11,-7.34,3.45,367.06
-1.36,-7.27,3.47,367.17
-1.15,-7.01,3.75,367.48
-1.38,-6.93,3.59,367.59
-1.36,-7.33,3.52,367.69
-1.27,-7.14,3.48,367.80
-1.61,-7.02,3.46,367.90
-1.31,-6.98,3.47,368.00
-1.43,-7.18,3.45,368.11
-1.62,-7.09,3.44,368.21
-1.38,-7.36,3.45,368.32
-1.42,-7.20,3.45,368.42
-0.86,-7.57,3.73,368.75
-1.06,-7.67,3.62,368.86
-1.16,-7.56,3.58,368.96
-1.17,-7.58,3.54,369.07
-1.38,-7.31,3.49,369.17
-1.23,-7.27,3.43,369.27
-1.27,-7.19,3.45,369.38
-1.31,-7.26,3.42,369.48
-1.34,-7.05,3.47,369.58
-1.44,-7.11,3.47,369.69
-1.12,-7.18,3.80,370.01
-1.34,-7.02,3.64,370.11
-1.34,-7.09,3.56,370.21
-1.39,-7.19,3.54,370.32
-1.39,-7.07,3.53,370.42
-1.38,-7.65,3.51,370.52
-1.48,-7.64,3.52,370.63
-1.32,-7.64,3.54,370.73
-1.30,-7.78,3.53,370.84
-1.14,-7.78,3.54,370.94
-1.27,-7.20,3.76,371.27
-1.15,-7.15,3.63,371.38
-1.11,-7.21,3.52,371.48
-1.47,-7.24,3.47,371.58
-1.40,-6.98,3.45,371.69
-1.42,-7.01,3.44,371.79
-1.25,-7.02,3.43,371.90
-1.32,-7.09,3.44,372.00
-1.24,-7.24,3.43,372.10
-1.44,-7.18,3.46,372.21
-1.10,-7.73,3.72,372.52
-1.29,-7.76,3.57,372.63
-1.11,-7.63,3.52,372.73
-1.41,-7.42,3.47,372.84
-1.43,-7.44,3.43,372.94
-1.15,-7.43,3.41,373.04
-1.20,-7.58,3.43,373.15
-1.30,-7.47,3.42,373.25
-1.29,-7.43,3.44,373.36
-1.26,-7.43,3.47,373.46
-1.14,-6.79,3.74,373.79
-1.32,-7.00,3.62,373.90
-1.24,-7.05,3.54,374.00
-1.46,-7.29,3.45,374.11
-1.24,-7.11,3.43,374.21
-1.08,-7.53,3.43,374.31
-1.25,-7.14,3.42,374.42
-1.24,-7.62,3.42,374.52
-1.44,-7.76,3.46,374.62
-1.29,-7.74,3.47,374.73
-0.75,-7.72,3.74,375.05
-0.92,-7.68,3.62,375.15
-1.06,-7.52,3.56,375.25
-1.06,-7.55,3.52,375.36
-1.09,-7.44,3.51,375.46
-1.03,-7.52,3.45,375.56
-1.37,-7.31,3.48,375.67
-1.48,-7.12,3.46,375.77
-1.50,-7.06,3.48,375.88
-1.53,-7.07,3.52,375.98
-1.21,-7.20,3.74,376.30
-1.30,-7.09,3.61,376.40
-1.44,-6.93,3.54,376.50
-1.35,-7.10,3.48,376.61
-1.22,-7.54,3.41,376.71
-1.34,-7.62,3.41,376.82
-1.35,-7.55,3.41,376.92
-1.54,-7.49,3.46,377.02
-1.36,-7.51,3.48,377.13
-1.25,-7.69,3.47,377.23
-1.46,-6.97,3.83,377.56
-1.30,-7.14,3.71,377.66
-1.37,-6.92,3.62,377.77
-1.39,-6.92,3.56,377.87
-1.28,-6.89,3.54,377.98
-1.23,-7.08,3.51,378.08
-1.05,-7.04,3.53,378.18
-1.24,-7.11,3.55,378.29
-1.13,-7.17,3.56,378.39
-1.34,-7.38,3.56,378.49
-1.37,-6.90,3.71,378.83
-1.44,-7.07,3.64,378.93
-1.31,-7.19,3.57,379.04
-1.25,-7.26,3.49,379.14
-1.24,-7.25,3.45,379.24
-1.59,-7.16,3.47,379.35
-1.39,-7.29,3.49,379.45
-1.27,-7.22,3.50,379.55
-1.28,-7.12,3.52,379.66
-1.12,-7.24,3.53,379.76
-1.25,-7.05,3.83,380.09
-1.51,-7.18,3.71,380.19
-1.56,-7.13,3.63,380.30
-1.55,-7.19,3.57,380.40
-1.28,-7.22,3.54,380.51
-1.15,-7.07,3.53,380.61
-1.11,-7.10,3.52,380.71
-1.16,-7.15,3.53,380.82
-1.40,-7.46,3.52,380.92
-1.34,-7.51,3.52,381.02
-1.22,-7.61,3.76,381.34
-0.98,-7.53,3.63,381.45
-1.06,-7.78,3.54,381.55
-1.01,-7.64,3.50,381.65
-1.23,-7.84,3.47,381.76
-1.20,-7.79,3.42,381.86
-1.26,-7.96,3.41,381.96
-1.17,-7.66,3.44,382.07
-1.43,-7.22,3.44,382.17
-1.20,-7.11,3.47,382.28
-1.17,-7.48,3.63,382.60
-0.92,-7.70,3.50,382.71
-1.17,-7.66,3.45,382.81
-1.29,-7.75,3.43,382.92
-1.33,-8.01,3.38,383.02
-1.00,-7.97,3.42,383.12
-1.04,-7.89,3.43,383.23
-1.11,-7.71,3.44,383.33
-1.40,-7.39,3.46,383.44
-1.26,-7.22,3.47,383.54
-1.17,-7.28,3.78,383.86
-1.18,-7.09,3.66,383.96
-1.40,-7.25,3.57,384.06
-1.36,-7.05,3.52,384.17
-1.59,-7.08,3.50,384.27
-1.32,-7.31,3.52,384.38
-1.32,-7.04,3.52,384.48
-1.34,-7.15,3.54,384.58
-1.46,-7.16,3.54,384.69
-1.40,-7.08,3.54,384.79
-1.32,-7.69,3.76,385.12
-1.39,-7.96,3.63,385.23
-1.41,-7.65,3.53,385.33
-1.23,-7.64,3.49,385.44
-1.21,-7.64,3.49,385.54
-1.20,-7.44,3.49,385.64
-1.26,-7.53,3.45,385.75
-1.45,-7.31,3.42,385.85
-1.62,-7.18,3.45,385.96
-1.46,-7.08,3.48,386.06
-1.30,-7.00,3.68,386.38
-1.34,-7.05,3.58,386.48
-1.40,-7.07,3.51,386.58
-1.35,-6.94,3.50,386.69
-1.36,-7.08,3.50,386.79
-1.51,-7.04,3.49,386.90
-1.38,-7.40,3.47,387.00
-1.24,-7.45,3.46,387.10
-1.18,-7.52,3.48,387.21
-1.07,-7.57,3.51,387.31
-1.22,-7.07,3.78,387.64
-1.31,-7.21,3.63,387.74
-1.29,-7.27,3.56,387.85
-1.41,-7.24,3.53,387.95
-1.39,-7.07,3.53,388.05
-1.40,-7.27,3.54,388.16
-1.53,-7.03,3.52,388.26
-1.47,-7.09,3.50,388.37
-1.47,-7.14,3.51,388.47
-1.19,-7.13,3.53,388.57
-1.03,-7.45,3.69,388.89
-1.39,-7.43,3.58,388.99
-1.24,-7.41,3.52,389.10
-1.43,-7.65,3.49,389.20
-1.39,-7.45,3.47,389.31
-1.32,-7.51,3.44,389.41
-1.21,-7.72,3.48,389.51
-1.05,-7.62,3.47,389.62
-0.93,-7.68,3.47,389.72
-1.20,-7.66,3.50,389.83
-1.22,-7.62,3.71,390.16
-1.19,-7.35,3.59,390.26
-1.00,-7.41,3.52,390.37
-1.45,-7.23,3.50,390.47
-1.48,-7.11,3.50,390.58
-1.38,-7.04,3.52,390.68
-1.45,-7.04,3.49,390.78
-1.34,-7.11,3.48,390.89
-1.45,-7.09,3.47,390.99
-1.44,-7.13,3.49,391.09
-1.33,-7.34,3.73,391.41
-1.31,-7.55,3.61,391.52
-1.16,-7.61,3.52,391.62
-1.27,-7.56,3.49,391.72
-1.21,-7.59,3.49,391.83
-1.06,-7.79,3.48,391.93
-1.17,-7.51,3.46,392.03
-1.22,-7.43,3.43,392.14
-1.30,-7.77,3.45,392.24
-1.35,-7.64,3.47,392.35
-1.32,-6.64,3.76,392.67
-1.11,-6.82,3.65,392.78
-1.17,-6.95,3.58,392.88
-1.49,-7.17,3.50,392.99
-1.44,-7.14,3.51,393.09
-1.49,-7.48,3.45,393.19
-1.41,-7.51,3.44,393.30
-1.19,-7.38,3.44,393.40
-1.26,-7.34,3.47,393.51
-1.14,-7.61,3.47,393.61
-1.34,-7.74,3.73,393.93
-1.08,-7.79,3.59,394.03
-1.08,-7.87,3.56,394.13
-0.99,-7.74,3.49,394.24
-1.25,-7.72,3.46,394.34
-1.23,-7.82,3.44,394.45
-1.08,-7.56,3.44,394.55
-1.21,-7.69,3.44,394.65
-1.07,-7.56,3.45,394.76
-1.13,-6.91,3.47,394.86
-0.87,-7.47,3.71,395.18
-1.34,-7.28,3.60,395.29
-1.16,-7.20,3.53,395.39
-1.20,-6.95,3.50,395.49
-1.16,-7.17,3.46,395.60
-1.46,-6.98,3.48,395.70
-1.37,-6.83,3.47,395.81
-1.26,-6.83,3.50,395.91
-1.29,-7.06,3.48,396.02
-1.15,-7.16,3.52,396.12
-0.86,-7.53,3.73,396.45
-1.18,-7.61,3.62,396.55
-1.08,-7.56,3.57,396.65
-1.02,-7.58,3.53,396.76
-1.21,-7.59,3.48,396.86
-1.36,-7.50,3.46,396.97
-1.29,-7.74,3.43,397.07
-1.43,-7.67,3.47,397.17
-1.40,-7.49,3.47,397.28
-1.35,-7.45,3.45,397.38
-1.44,-7.12,3.71,397.70
-1.43,-7.18,3.61,397.80
-1.45,-7.06,3.52,397.91
-1.43,-7.23,3.45,398.01
-1.63,-7.20,3.45,398.11
-1.39,-6.82,3.46,398.22
-1.40,-6.97,3.48,398.32
-1.44,-7.07,3.49,398.42
-1.44,-7.17,3.49,398.53
-1.37,-7.56,3.45,398.63
-1.43,-7.41,3.71,398.96
-1.23,-7.39,3.58,399.07
-1.42,-7.09,3.52,399.17
-1.35,-7.12,3.48,399.27
-1.53,-7.08,3.43,399.38
-1.26,-7.21,3.42,399.48
-1.28,-7.05,3.43,399.58
-1.42,-7.24,3.43,399.69
-1.42,-7.19,3.42,399.79
-1.59,-7.01,3.44,399.90
-1.34,-7.23,3.66,400.21
-1.44,-7.18,3.51,400.32
-1.48,-7.30,3.45,400.42
-1.59,-7.63,3.44,400.52
-1.30,-7.42,3.47,400.63
-1.24,-7.49,3.45,400.73
-1.28,-7.42,3.44,400.84
-1.29,-7.29,3.44,400.94
-1.27,-7.75,3.45,401.05
-1.34,-7.65,3.48,401.15
-1.04,-7.61,3.74,401.48
-1.30,-7.69,3.62,401.58
-1.34,-7.69,3.53,401.69
-1.32,-7.31,3.44,401.79
-1.45,-7.12,3.44,401.90
-1.26,-7.12,3.42,402.00
-1.33,-7.10,3.43,402.10
-1.36,-7.09,3.43,402.21
-1.65,-6.95,3.43,402.31
-1.50,-7.48,3.43,402.42
-1.16,-7.48,3.68,402.73
-1.36,-7.31,3.62,402.84
-1.33,-7.36,3.58,402.94
-1.28,-7.49,3.52,403.04
-1.39,-7.32,3.46,403.15
-1.27,-7.57,3.45,403.25
-1.36,-7.60,3.47,403.36
-1.31,-7.54,3.51,403.46
-1.19,-7.67,3.51,403.57
-1.39,-7.59,3.52,403.67
-0.83,-7.58,3.73,404.00
-1.17,-7.76,3.65,404.11
-1.26,-7.68,3.55,404.21
-1.49,-7.28,3.49,404.31
-1.34,-7.12,3.47,404.42
-1.41,-7.05,3.45,404.52
-1.51,-7.13,3.42,404.62
-1.36,-7.05,3.40,404.73
-1.53,-6.87,3.41,404.83
-1.43,-7.06,3.45,404.94
-1.50,-7.37,3.71,405.25
-1.34,-7.03,3.57,405.36
-1.42,-7.02,3.51,405.46
-1.38,-7.21,3.45,405.56
-1.22,-7.06,3.44,405.67
-1.33,-7.27,3.40,405.77
-1.39,-7.28,3.45,405.88
-1.61,-7.31,3.46,405.98
-1.15,-7.64,3.47,406.08
-1.19,-7.63,3.50,406.19
-0.93,-7.82,3.77,406.52
-1.18,-7.95,3.63,406.63
-0.91,-7.79,3.58,406.73
-1.28,-7.71,3.55,406.83
-1.36,-7.32,3.51,406.94
-1.27,-7.25,3.47,407.04
-1.36,-7.16,3.47,407.14
-1.44,-7.07,3.44,407.25
-1.25,-7.31,3.47,407.35
-1.21,-7.19,3.49,407.46
-1.38,-7.22,3.70,407.77
-1.41,-6.96,3.60,407.88
-1.47,-7.18,3.53,407.98
-1.33,-7.01,3.49,408.08
-1.28,-6.92,3.48,408.19
-1.30,-6.93,3.47,408.29
-1.48,-7.12,3.48,408.40
-1.40,-7.08,3.48,408.50
-1.31,-7.31,3.47,408.61
-1.26,-7.49,3.45,408.71
-1.12,-7.96,3.69,409.05
-1.16,-7.77,3.56,409.15
-1.35,-7.31,3.50,409.25
-1.38,-7.31,3.48,409.36
-1.43,-7.27,3.44,409.46
-1.29,-7.15,3.41,409.56
-1.31,-7.23,3.40,409.67
-1.25,-7.06,3.39,409.77
-1.15,-7.08,3.39,409.88
-1.35,-7.01,3.38,409.98
-1.30,-7.13,3.69,410.30
-1.21,-7.13,3.58,410.40
-1.44,-7.19,3.54,410.50
-1.43,-7.27,3.52,410.61
-1.35,-7.11,3.47,410.71
-1.48,-7.03,3.48,410.82
-1.41,-7.29,3.44,410.92
-1.29,-7.25,3.45,411.02
-1.35,-7.43,3.43,411.13
-1.34,-7.41,3.47,411.23
-1.39,-7.54,3.75,411.57
-1.33,-7.58,3.62,411.67
-1.32,-7.66,3.52,411.77
-1.41,-7.41,3.48,411.88
-1.36,-7.47,3.46,411.98
-1.25,-7.47,3.46,412.08
-1.22,-7.57,3.48,412.19
-1.14,-7.55,3.46,412.29
-1.20,-7.60,3.50,412.40
-1.27,-7.53,3.51,412.50
-1.00,-7.41,3.70,412.82
-1.14,-7.19,3.56,412.92
-1.44,-6.89,3.50,413.02
-1.51,-7.01,3.48,413.13
-1.37,-7.22,3.41,413.23
-1.31,-7.13,3.40,413.34
-1.21,-7.03,3.39,413.44
-1.48,-7.09,3.41,413.55
-1.60,-6.97,3.40,413.65
-1.37,-7.09,3.41,413.75
-1.14,-7.55,3.71,414.08
-1.20,-7.63,3.59,414.18
-1.30,-7.75,3.53,414.29
-0.98,-7.73,3.46,414.39
-1.37,-7.64,3.42,414.50
-1.42,-7.78,3.40,414.60
-1.08,-7.77,3.42,414.70
-1.21,-7.46,3.38,414.81
-1.07,-7.83,3.44,414.91
-1.25,-7.18,3.45,415.02
-1.18,-6.99,3.66,415.33
-1.50,-6.76,3.52,415.43
-1.54,-7.00,3.47,415.54
-1.35,-6.99,3.45,415.64
-1.31,-7.11,3.47,415.75
-1.39,-7.23,3.46,415.85
-1.49,-7.20,3.50,415.95
-1.48,-7.14,3.53,416.06
-1.63,-7.16,3.49,416.16
-1.64,-7.27,3.52,416.27
-1.32,-7.29,3.77,416.58
-1.23,-7.29,3.62,416.69
-1.29,-7.07,3.56,416.79
-1.49,-6.87,3.49,416.89
-1.42,-7.10,3.47,417.00
-1.44,-7.17,3.46,417.10
-1.35,-7.22,3.43,417.21
-1.32,-7.49,3.43,417.31
-1.20,-7.45,3.45,417.42
-1.24,-7.58,3.49,417.52
-0.84,-7.80,3.77,417.85
-1.05,-7.81,3.60,417.96
-1.08,-7.77,3.51,418.06
-1.06,-7.86,3.47,418.16
-1.19,-7.67,3.46,418.27
-1.19,-7.71,3.47,418.37
-1.26,-7.57,3.47,418.48
-1.16,-7.44,3.49,418.58
-1.05,-7.46,3.49,418.68
-1.22,-7.48,3.51,418.79
-1.18,-7.25,3.73,419.10
-1.17,-7.41,3.60,419.21
-1.38,-7.46,3.56,419.31
-1.25,-7.34,3.53,419.42
-1.34,-7.50,3.50,419.52
-1.33,-7.33,3.49,419.62
-1.31,-7.09,3.52,419.73
-1.15,-6.94,3.52,419.83
-1.42,-6.97,3.51,419.93
-1.28,-7.19,3.50,420.04
-1.34,-7.56,3.66,420.37
-1.29,-7.60,3.54,420.47
-0.98,-7.67,3.49,420.58
-1.20,-7.50,3.43,420.68
-1.01,-7.76,3.43,420.78
-1.11,-7.65,3.40,420.89
-1.12,-7.62,3.42,420.99
-1.10,-7.60,3.41,421.09
-1.21,-7.54,3.42,421.20
-1.18,-7.67,3.44,421.30
-1.43,-7.57,3.70,421.62
-1.34,-7.48,3.58,421.72
-1.11,-7.58,3.51,421.83
-1.32,-7.52,3.50,421.93
-1.32,-7.29,3.48,422.04
-1.31,-7.17,3.49,422.14
-1.26,-6.96,3.48,422.24
-1.40,-7.13,3.49,422.35
-1.25,-6.96,3.47,422.45
-1.32,-7.08,3.51,422.55
-1.38,-7.30,3.71,422.89
-1.19,-7.61,3.62,422.99
-1.37,-7.33,3.52,423.09
-1.43,-7.12,3.44,423.20
-1.27,-7.18,3.43,423.30
-1.41,-7.37,3.41,423.41
-1.30,-7.60,3.42,423.51
-1.29,-7.47,3.44,423.61
-1.20,-7.50,3.47,423.72
-1.29,-7.63,3.48,423.82
-1.35,-7.59,3.73,424.14
-1.31,-7.70,3.62,424.24
-1.34,-7.68,3.57,424.35
